epoch,step,train/loss_epoch,train/loss_step,train/nelbo,val/loss,val/loss_best,val/nelbo
0,5049,,4.783168792724609,4.783168792724609,,,
0,5099,,5.54148006439209,5.54148006439209,,,
0,5149,,5.809330940246582,5.809330940246582,,,
0,5199,,5.280881404876709,5.280881404876709,,,
0,5249,,5.3014817237854,5.3014817237854,,,
0,5299,,4.791143894195557,4.791143894195557,,,
0,5349,,4.961094856262207,4.961094856262207,,,
0,5399,,5.2439961433410645,5.2439961433410645,,,
0,5449,,5.39422607421875,5.39422607421875,,,
0,5499,,4.6459550857543945,4.6459550857543945,,,
0,5549,,4.891097545623779,4.891097545623779,,,
0,5599,,4.7942609786987305,4.7942609786987305,,,
0,5649,,4.711442947387695,4.711442947387695,,,
0,5699,,4.873663902282715,4.873663902282715,,,
0,5749,,4.605066776275635,4.605066776275635,,,
0,5799,,4.834320068359375,4.834320068359375,,,
0,5849,,4.218410968780518,4.218410968780518,,,
0,5899,,5.9307756423950195,5.9307756423950195,,,
0,5949,,5.1813578605651855,5.1813578605651855,,,
0,5999,,4.6058526039123535,4.6058526039123535,,,
0,6049,,6.132826805114746,6.132826805114746,,,
0,6099,,5.288456916809082,5.288456916809082,,,
0,6149,,4.477463722229004,4.477463722229004,,,
0,6199,,5.576308250427246,5.576308250427246,,,
0,6249,,4.866065502166748,4.866065502166748,,,
0,6299,,4.5864787101745605,4.5864787101745605,,,
0,6349,,5.054601669311523,5.054601669311523,,,
0,6399,,5.129620552062988,5.129620552062988,,,
0,6449,,4.096883296966553,4.096883296966553,,,
0,6499,,3.8134236335754395,3.8134236335754395,,,
0,6549,,4.330494403839111,4.330494403839111,,,
0,6599,,5.8213276863098145,5.8213276863098145,,,
0,6649,,5.02592658996582,5.02592658996582,,,
0,6699,,5.705225467681885,5.705225467681885,,,
0,6749,,7.825117588043213,7.825117588043213,,,
0,6799,,4.996687412261963,4.996687412261963,,,
0,6849,,4.669029712677002,4.669029712677002,,,
0,6899,,5.4073967933654785,5.4073967933654785,,,
0,6949,,5.919306755065918,5.919306755065918,,,
0,6999,,5.17641544342041,5.17641544342041,,,
0,7049,,3.495466947555542,3.495466947555542,,,
0,7099,,4.548506259918213,4.548506259918213,,,
0,7149,,4.444957256317139,4.444957256317139,,,
0,7199,,4.96235990524292,4.96235990524292,,,
0,7249,,4.852168083190918,4.852168083190918,,,
0,7299,,4.735561847686768,4.735561847686768,,,
0,7349,,5.955379009246826,5.955379009246826,,,
0,7399,,5.747790813446045,5.747790813446045,,,
0,7449,,3.9757091999053955,3.9757091999053955,,,
0,7499,,5.49019193649292,5.49019193649292,,,
0,7549,,6.43271541595459,6.43271541595459,,,
0,7599,,5.652425765991211,5.652425765991211,,,
0,7649,,4.320960521697998,4.320960521697998,,,
0,7699,,4.512005805969238,4.512005805969238,,,
0,7749,,5.618315696716309,5.618315696716309,,,
0,7799,,6.440938472747803,6.440938472747803,,,
0,7849,,4.98518180847168,4.98518180847168,,,
0,7899,,4.155129909515381,4.155129909515381,,,
0,7949,,5.680852890014648,5.680852890014648,,,
0,7999,,5.123029708862305,5.123029708862305,,,
0,8049,,4.970870018005371,4.970870018005371,,,
0,8099,,4.7543864250183105,4.7543864250183105,,,
0,8149,,4.461149215698242,4.461149215698242,,,
0,8199,,3.6487109661102295,3.6487109661102295,,,
0,8249,,3.690814733505249,3.690814733505249,,,
0,8299,,6.184634208679199,6.184634208679199,,,
0,8349,,4.788759231567383,4.788759231567383,,,
0,8399,,4.614285469055176,4.614285469055176,,,
0,8449,,5.841160774230957,5.841160774230957,,,
0,8499,,4.03270149230957,4.03270149230957,,,
0,8549,,4.6354522705078125,4.6354522705078125,,,
0,8599,,4.586936950683594,4.586936950683594,,,
0,8649,,5.0683979988098145,5.0683979988098145,,,
0,8699,,4.96115779876709,4.96115779876709,,,
0,8749,,4.2143425941467285,4.2143425941467285,,,
0,8799,,4.7099409103393555,4.7099409103393555,,,
0,8849,,5.282444477081299,5.282444477081299,,,
0,8899,,5.213728427886963,5.213728427886963,,,
0,8949,,3.940345525741577,3.940345525741577,,,
0,8999,,3.888681411743164,3.888681411743164,,,
0,9049,,4.913936138153076,4.913936138153076,,,
0,9099,,4.254399299621582,4.254399299621582,,,
0,9149,,5.429408073425293,5.429408073425293,,,
0,9199,,3.872105121612549,3.872105121612549,,,
0,9249,,4.1874098777771,4.1874098777771,,,
0,9299,,4.6432952880859375,4.6432952880859375,,,
0,9349,,4.321465015411377,4.321465015411377,,,
0,9399,,4.210009574890137,4.210009574890137,,,
0,9449,,4.119495868682861,4.119495868682861,,,
0,9499,,5.054907321929932,5.054907321929932,,,
0,9549,,4.821610450744629,4.821610450744629,,,
0,9599,,3.823134660720825,3.823134660720825,,,
0,9649,,3.7749247550964355,3.7749247550964355,,,
0,9699,,4.671910285949707,4.671910285949707,,,
0,9749,,4.620059967041016,4.620059967041016,,,
0,9799,,4.3686699867248535,4.3686699867248535,,,
0,9849,,3.062281608581543,3.062281608581543,,,
0,9899,,5.137488842010498,5.137488842010498,,,
0,9949,,4.078089714050293,4.078089714050293,,,
0,9999,,3.66139817237854,3.66139817237854,,,
0,10049,,4.021470546722412,4.021470546722412,,,
0,10099,,3.8703179359436035,3.8703179359436035,,,
0,10149,,4.596832275390625,4.596832275390625,,,
0,10199,,4.45064640045166,4.45064640045166,,,
0,10249,,4.221155643463135,4.221155643463135,,,
0,10299,,3.829411745071411,3.829411745071411,,,
0,10349,,3.2736783027648926,3.2736783027648926,,,
0,10399,,3.9490599632263184,3.9490599632263184,,,
0,10449,,5.0241289138793945,5.0241289138793945,,,
0,10499,,4.146883010864258,4.146883010864258,,,
0,10549,,4.103079319000244,4.103079319000244,,,
0,10599,,5.027166366577148,5.027166366577148,,,
0,10649,,5.406640529632568,5.406640529632568,,,
0,10699,,3.5600857734680176,3.5600857734680176,,,
0,10749,,6.019583225250244,6.019583225250244,,,
0,10799,,5.4746294021606445,5.4746294021606445,,,
0,10849,,3.7411723136901855,3.7411723136901855,,,
0,10899,,4.356106758117676,4.356106758117676,,,
0,10949,,8.388726234436035,8.388726234436035,,,
0,10999,,3.534376621246338,3.534376621246338,,,
0,11049,,4.752951145172119,4.752951145172119,,,
0,11099,,4.348153591156006,4.348153591156006,,,
0,11149,,4.243458271026611,4.243458271026611,,,
0,11199,,4.38087797164917,4.38087797164917,,,
0,11249,,3.9393954277038574,3.9393954277038574,,,
0,11299,,5.031800270080566,5.031800270080566,,,
0,11349,,2.929570198059082,2.929570198059082,,,
0,11399,,5.719822406768799,5.719822406768799,,,
0,11449,,4.221595764160156,4.221595764160156,,,
0,11499,,6.276139736175537,6.276139736175537,,,
0,11549,,3.8198249340057373,3.8198249340057373,,,
0,11599,,3.683907985687256,3.683907985687256,,,
0,11649,,3.351222515106201,3.351222515106201,,,
0,11699,,4.055088043212891,4.055088043212891,,,
0,11749,,5.150748252868652,5.150748252868652,,,
0,11799,,6.231903076171875,6.231903076171875,,,
0,11849,,4.143430233001709,4.143430233001709,,,
0,11899,,3.430711507797241,3.430711507797241,,,
0,11949,,4.461258888244629,4.461258888244629,,,
0,11999,,5.655841827392578,5.655841827392578,,,
0,12049,,3.6452903747558594,3.6452903747558594,,,
0,12099,,5.357210159301758,5.357210159301758,,,
0,12149,,4.266395092010498,4.266395092010498,,,
0,12199,,4.474737167358398,4.474737167358398,,,
0,12249,,3.415346145629883,3.415346145629883,,,
0,12299,,4.315981864929199,4.315981864929199,,,
0,12349,,4.734384536743164,4.734384536743164,,,
0,12399,,3.9692764282226562,3.9692764282226562,,,
0,12449,,4.54574728012085,4.54574728012085,,,
0,12499,,4.850549221038818,4.850549221038818,,,
0,12549,,4.981100082397461,4.981100082397461,,,
0,12599,,3.32157826423645,3.32157826423645,,,
0,12649,,3.3810768127441406,3.3810768127441406,,,
0,12699,,4.044129371643066,4.044129371643066,,,
0,12749,,3.660841226577759,3.660841226577759,,,
0,12799,,3.6359457969665527,3.6359457969665527,,,
0,12849,,5.9048662185668945,5.9048662185668945,,,
0,12899,,4.346096992492676,4.346096992492676,,,
0,12949,,4.6017069816589355,4.6017069816589355,,,
0,12999,,3.416660785675049,3.416660785675049,,,
0,13049,,3.9748830795288086,3.9748830795288086,,,
0,13099,,5.611471176147461,5.611471176147461,,,
0,13149,,3.7775444984436035,3.7775444984436035,,,
0,13199,,3.5984981060028076,3.5984981060028076,,,
0,13249,,6.832760810852051,6.832760810852051,,,
0,13299,,5.323975563049316,5.323975563049316,,,
0,13349,,3.7387025356292725,3.7387025356292725,,,
0,13399,,3.9084389209747314,3.9084389209747314,,,
0,13449,,2.84605073928833,2.84605073928833,,,
0,13499,,3.2758097648620605,3.2758097648620605,,,
0,13549,,3.5356247425079346,3.5356247425079346,,,
0,13599,,4.143108367919922,4.143108367919922,,,
0,13649,,3.956732749938965,3.956732749938965,,,
0,13699,,5.012721538543701,5.012721538543701,,,
0,13749,,5.340791702270508,5.340791702270508,,,
0,13799,,5.450906276702881,5.450906276702881,,,
0,13849,,3.6645007133483887,3.6645007133483887,,,
0,13899,,5.118185997009277,5.118185997009277,,,
0,13949,,3.6911442279815674,3.6911442279815674,,,
0,13999,,4.986814498901367,4.986814498901367,,,
0,14049,,4.7078423500061035,4.7078423500061035,,,
0,14099,,4.585641860961914,4.585641860961914,,,
0,14149,,5.507420063018799,5.507420063018799,,,
0,14199,,3.6559295654296875,3.6559295654296875,,,
0,14249,,3.734374523162842,3.734374523162842,,,
0,14299,,3.2526872158050537,3.2526872158050537,,,
0,14349,,3.7883214950561523,3.7883214950561523,,,
0,14399,,3.94014835357666,3.94014835357666,,,
0,14449,,4.533762454986572,4.533762454986572,,,
0,14499,,2.890374183654785,2.890374183654785,,,
0,14549,,3.71647047996521,3.71647047996521,,,
0,14599,,3.830202102661133,3.830202102661133,,,
0,14649,,4.585812091827393,4.585812091827393,,,
0,14699,,4.255301475524902,4.255301475524902,,,
0,14749,,5.690605163574219,5.690605163574219,,,
0,14799,,3.844339370727539,3.844339370727539,,,
0,14849,,4.270607948303223,4.270607948303223,,,
0,14899,,4.426011562347412,4.426011562347412,,,
0,14949,,4.222313404083252,4.222313404083252,,,
0,14999,,4.460440158843994,4.460440158843994,,,
0,15049,,3.641434669494629,3.641434669494629,,,
0,15099,,5.046736717224121,5.046736717224121,,,
0,15149,,4.232392311096191,4.232392311096191,,,
0,15199,,3.9193825721740723,3.9193825721740723,,,
0,15249,,2.9557688236236572,2.9557688236236572,,,
0,15299,,3.876469612121582,3.876469612121582,,,
0,15349,,3.2654547691345215,3.2654547691345215,,,
0,15399,,4.267748832702637,4.267748832702637,,,
0,15449,,3.676821231842041,3.676821231842041,,,
0,15499,,4.092230319976807,4.092230319976807,,,
0,15549,,5.107141494750977,5.107141494750977,,,
0,15599,,3.6586525440216064,3.6586525440216064,,,
0,15649,,3.8561055660247803,3.8561055660247803,,,
0,15699,,4.44679594039917,4.44679594039917,,,
0,15749,,3.871863603591919,3.871863603591919,,,
0,15799,,4.79131555557251,4.79131555557251,,,
0,15849,,3.4267938137054443,3.4267938137054443,,,
0,15899,,4.821897029876709,4.821897029876709,,,
0,15949,,2.702824354171753,2.702824354171753,,,
0,15999,,3.6396069526672363,3.6396069526672363,,,
0,16049,,5.742953300476074,5.742953300476074,,,
0,16099,,9.006202697753906,9.006202697753906,,,
0,16149,,5.386873245239258,5.386873245239258,,,
0,16199,,3.330855369567871,3.330855369567871,,,
0,16249,,3.2187469005584717,3.2187469005584717,,,
0,16299,,3.021742582321167,3.021742582321167,,,
0,16349,,3.5881874561309814,3.5881874561309814,,,
0,16399,,3.3477368354797363,3.3477368354797363,,,
0,16449,,2.972290515899658,2.972290515899658,,,
0,16499,,4.997572898864746,4.997572898864746,,,
0,16549,,4.544034004211426,4.544034004211426,,,
0,16599,,3.707448959350586,3.707448959350586,,,
0,16649,,4.25123929977417,4.25123929977417,,,
0,16699,,3.4247498512268066,3.4247498512268066,,,
0,16749,,4.3596086502075195,4.3596086502075195,,,
0,16799,,3.6003341674804688,3.6003341674804688,,,
0,16849,,3.412208080291748,3.412208080291748,,,
0,16899,,3.7022016048431396,3.7022016048431396,,,
0,16949,,3.699622392654419,3.699622392654419,,,
0,16999,,3.795290946960449,3.795290946960449,,,
0,17049,,4.272067070007324,4.272067070007324,,,
0,17099,,4.175395488739014,4.175395488739014,,,
0,17149,,6.2139997482299805,6.2139997482299805,,,
0,17199,,3.9327127933502197,3.9327127933502197,,,
0,17249,,3.1540205478668213,3.1540205478668213,,,
0,17299,,3.2787113189697266,3.2787113189697266,,,
0,17349,,5.610044479370117,5.610044479370117,,,
0,17399,,3.672797918319702,3.672797918319702,,,
0,17449,,4.080686092376709,4.080686092376709,,,
0,17499,,3.7367208003997803,3.7367208003997803,,,
0,17549,,3.717012405395508,3.717012405395508,,,
0,17599,,5.019479751586914,5.019479751586914,,,
0,17649,,3.437574625015259,3.437574625015259,,,
0,17699,,4.158052444458008,4.158052444458008,,,
0,17749,,3.37829327583313,3.37829327583313,,,
0,17799,,4.212380409240723,4.212380409240723,,,
0,17849,,4.528239727020264,4.528239727020264,,,
0,17899,,3.683671712875366,3.683671712875366,,,
0,17949,,4.322244167327881,4.322244167327881,,,
0,17999,,3.787513017654419,3.787513017654419,,,
0,18049,,4.798251152038574,4.798251152038574,,,
0,18099,,3.763185501098633,3.763185501098633,,,
0,18149,,3.3117516040802,3.3117516040802,,,
0,18199,,3.4921154975891113,3.4921154975891113,,,
0,18249,,2.7503910064697266,2.7503910064697266,,,
0,18299,,2.9874470233917236,2.9874470233917236,,,
0,18349,,2.5415241718292236,2.5415241718292236,,,
0,18399,,4.657034873962402,4.657034873962402,,,
0,18449,,4.085959434509277,4.085959434509277,,,
0,18499,,3.1807308197021484,3.1807308197021484,,,
0,18549,,4.283956527709961,4.283956527709961,,,
0,18599,,3.7881267070770264,3.7881267070770264,,,
0,18649,,3.335386276245117,3.335386276245117,,,
0,18699,,4.540788173675537,4.540788173675537,,,
0,18749,,3.6162915229797363,3.6162915229797363,,,
0,18799,,3.4332664012908936,3.4332664012908936,,,
0,18849,,4.533688068389893,4.533688068389893,,,
0,18899,,4.573049545288086,4.573049545288086,,,
0,18949,,1.9746450185775757,1.9746450185775757,,,
0,18999,,3.3878140449523926,3.3878140449523926,,,
0,19049,,4.316505432128906,4.316505432128906,,,
0,19099,,3.929913282394409,3.929913282394409,,,
0,19149,,2.9186694622039795,2.9186694622039795,,,
0,19199,,4.142082691192627,4.142082691192627,,,
0,19249,,3.585843324661255,3.585843324661255,,,
0,19299,,3.7112510204315186,3.7112510204315186,,,
0,19349,,3.3458104133605957,3.3458104133605957,,,
0,19399,,4.598914623260498,4.598914623260498,,,
0,19449,,5.186240196228027,5.186240196228027,,,
0,19499,,3.2754530906677246,3.2754530906677246,,,
0,19549,,2.752108573913574,2.752108573913574,,,
0,19599,,4.115965366363525,4.115965366363525,,,
0,19649,,4.238802433013916,4.238802433013916,,,
0,19699,,3.4976234436035156,3.4976234436035156,,,
0,19749,,3.078885793685913,3.078885793685913,,,
0,19799,,3.0792348384857178,3.0792348384857178,,,
0,19849,,2.6579108238220215,2.6579108238220215,,,
0,19899,,3.4343323707580566,3.4343323707580566,,,
0,19949,,3.8030905723571777,3.8030905723571777,,,
0,19999,,4.510064125061035,4.510064125061035,,,
0,20049,,3.9930639266967773,3.9930639266967773,,,
0,20099,,3.3041067123413086,3.3041067123413086,,,
0,20149,,3.6248321533203125,3.6248321533203125,,,
0,20199,,3.4781363010406494,3.4781363010406494,,,
0,20249,,3.459604263305664,3.459604263305664,,,
0,20299,,3.7323269844055176,3.7323269844055176,,,
0,20349,,3.924333095550537,3.924333095550537,,,
0,20399,,5.196254730224609,5.196254730224609,,,
0,20449,,4.961133003234863,4.961133003234863,,,
0,20499,,3.7802371978759766,3.7802371978759766,,,
0,20549,,3.648090362548828,3.648090362548828,,,
0,20599,,2.9607653617858887,2.9607653617858887,,,
0,20649,,1.7845624685287476,1.7845624685287476,,,
0,20699,,3.5218217372894287,3.5218217372894287,,,
0,20749,,4.902530193328857,4.902530193328857,,,
0,20799,,2.6338419914245605,2.6338419914245605,,,
0,20849,,3.4939043521881104,3.4939043521881104,,,
0,20899,,2.8263633251190186,2.8263633251190186,,,
0,20949,,4.373217582702637,4.373217582702637,,,
0,20999,,3.862349271774292,3.862349271774292,,,
0,21049,,4.641229152679443,4.641229152679443,,,
0,21099,,2.8933889865875244,2.8933889865875244,,,
0,21149,,3.4855847358703613,3.4855847358703613,,,
0,21199,,4.265621185302734,4.265621185302734,,,
0,21249,,4.048854351043701,4.048854351043701,,,
0,21299,,3.40608286857605,3.40608286857605,,,
0,21349,,2.9196317195892334,2.9196317195892334,,,
0,21399,,4.8448944091796875,4.8448944091796875,,,
0,21449,,3.170078754425049,3.170078754425049,,,
0,21499,,3.935236692428589,3.935236692428589,,,
0,21549,,4.147873878479004,4.147873878479004,,,
0,21599,,3.655200481414795,3.655200481414795,,,
0,21649,,3.2271604537963867,3.2271604537963867,,,
0,21699,,2.9595277309417725,2.9595277309417725,,,
0,21749,,3.571798801422119,3.571798801422119,,,
0,21799,,3.086841106414795,3.086841106414795,,,
0,21849,,5.036797046661377,5.036797046661377,,,
0,21899,,3.215113401412964,3.215113401412964,,,
0,21949,,4.82948637008667,4.82948637008667,,,
0,21999,,4.2313456535339355,4.2313456535339355,,,
0,22049,,4.309311389923096,4.309311389923096,,,
0,22099,,3.819335460662842,3.819335460662842,,,
0,22149,,2.8171396255493164,2.8171396255493164,,,
0,22199,,3.3643927574157715,3.3643927574157715,,,
0,22249,,3.462716579437256,3.462716579437256,,,
0,22299,,3.1584255695343018,3.1584255695343018,,,
0,22349,,5.1934709548950195,5.1934709548950195,,,
0,22399,,4.836726188659668,4.836726188659668,,,
0,22449,,3.5114760398864746,3.5114760398864746,,,
0,22499,,4.23217248916626,4.23217248916626,,,
0,22549,,4.041995048522949,4.041995048522949,,,
0,22599,,2.6981680393218994,2.6981680393218994,,,
0,22649,,3.1337199211120605,3.1337199211120605,,,
0,22699,,4.559365272521973,4.559365272521973,,,
0,22749,,5.3715949058532715,5.3715949058532715,,,
0,22799,,4.938559532165527,4.938559532165527,,,
0,22849,,3.5372684001922607,3.5372684001922607,,,
0,22899,,3.424464702606201,3.424464702606201,,,
0,22949,,3.211293935775757,3.211293935775757,,,
0,22999,,2.507333755493164,2.507333755493164,,,
0,23049,,2.6187520027160645,2.6187520027160645,,,
0,23099,,3.2970993518829346,3.2970993518829346,,,
0,23149,,5.58673620223999,5.58673620223999,,,
0,23199,,4.034815311431885,4.034815311431885,,,
0,23249,,4.184635639190674,4.184635639190674,,,
0,23299,,3.13765811920166,3.13765811920166,,,
0,23349,,5.026068210601807,5.026068210601807,,,
0,23399,,11.800286293029785,11.800286293029785,,,
0,23449,,4.618882656097412,4.618882656097412,,,
0,23499,,2.0348148345947266,2.0348148345947266,,,
0,23549,,3.176588535308838,3.176588535308838,,,
0,23599,,3.6164839267730713,3.6164839267730713,,,
0,23649,,4.003057479858398,4.003057479858398,,,
0,23699,,5.299570083618164,5.299570083618164,,,
0,23749,,3.441983461380005,3.441983461380005,,,
0,23799,,2.6623692512512207,2.6623692512512207,,,
0,23849,,3.1370983123779297,3.1370983123779297,,,
0,23899,,4.386025905609131,4.386025905609131,,,
0,23949,,3.9405994415283203,3.9405994415283203,,,
0,23999,,4.4570770263671875,4.4570770263671875,,,
0,23999,,,,3.838068962097168,3.838068962097168,3.838068723678589
0,23999,4.789140224456787,,,,,
1,24049,,5.18611478805542,5.18611478805542,,,
1,24099,,4.637563228607178,4.637563228607178,,,
1,24149,,3.52935528755188,3.52935528755188,,,
1,24199,,3.8687260150909424,3.8687260150909424,,,
1,24249,,4.050292015075684,4.050292015075684,,,
1,24299,,3.335127353668213,3.335127353668213,,,
1,24349,,0.001811981201171875,0.001811981201171875,,,
1,24399,,4.729086875915527,4.729086875915527,,,
1,24449,,3.1805524826049805,3.1805524826049805,,,
1,24499,,5.309480667114258,5.309480667114258,,,
1,24549,,4.6318135261535645,4.6318135261535645,,,
1,24599,,3.5314972400665283,3.5314972400665283,,,
1,24649,,3.4337167739868164,3.4337167739868164,,,
1,24699,,4.003356456756592,4.003356456756592,,,
1,24749,,4.149240493774414,4.149240493774414,,,
1,24799,,3.2975995540618896,3.2975995540618896,,,
1,24849,,3.539477586746216,3.539477586746216,,,
1,24899,,3.108748435974121,3.108748435974121,,,
1,24949,,4.251010894775391,4.251010894775391,,,
1,24999,,3.0052456855773926,3.0052456855773926,,,
1,25049,,4.4184112548828125,4.4184112548828125,,,
1,25099,,2.793062925338745,2.793062925338745,,,
1,25149,,3.140458822250366,3.140458822250366,,,
1,25199,,3.496049642562866,3.496049642562866,,,
1,25249,,5.721673011779785,5.721673011779785,,,
1,25299,,5.126532554626465,5.126532554626465,,,
1,25349,,3.4883499145507812,3.4883499145507812,,,
1,25399,,4.2136006355285645,4.2136006355285645,,,
1,25449,,4.6552886962890625,4.6552886962890625,,,
1,25499,,4.436279773712158,4.436279773712158,,,
1,25549,,3.244534492492676,3.244534492492676,,,
1,25599,,3.6212475299835205,3.6212475299835205,,,
1,25649,,3.1187872886657715,3.1187872886657715,,,
1,25699,,2.9285783767700195,2.9285783767700195,,,
1,25749,,3.8626036643981934,3.8626036643981934,,,
1,25799,,2.0711212158203125,2.0711212158203125,,,
1,25849,,3.574512481689453,3.574512481689453,,,
1,25899,,4.608096122741699,4.608096122741699,,,
1,25949,,3.299987316131592,3.299987316131592,,,
1,25999,,3.7183620929718018,3.7183620929718018,,,
1,26049,,3.9758589267730713,3.9758589267730713,,,
1,26099,,3.4100961685180664,3.4100961685180664,,,
1,26149,,4.181548118591309,4.181548118591309,,,
1,26199,,3.304436206817627,3.304436206817627,,,
1,26249,,3.7404818534851074,3.7404818534851074,,,
1,26299,,3.220947504043579,3.220947504043579,,,
1,26349,,3.814328670501709,3.814328670501709,,,
1,26399,,4.233026504516602,4.233026504516602,,,
1,26449,,6.54797887802124,6.54797887802124,,,
1,26499,,3.8309693336486816,3.8309693336486816,,,
1,26549,,5.719294548034668,5.719294548034668,,,
1,26599,,4.701401233673096,4.701401233673096,,,
1,26649,,4.22397518157959,4.22397518157959,,,
1,26699,,4.683978080749512,4.683978080749512,,,
1,26749,,2.965688705444336,2.965688705444336,,,
1,26799,,3.3341598510742188,3.3341598510742188,,,
1,26849,,4.494900226593018,4.494900226593018,,,
1,26899,,2.312143087387085,2.312143087387085,,,
1,26949,,2.5283281803131104,2.5283281803131104,,,
1,26999,,3.2808122634887695,3.2808122634887695,,,
1,27049,,4.549793243408203,4.549793243408203,,,
1,27099,,3.834853172302246,3.834853172302246,,,
